표준버스정류장ID,버스정류장ARS번호,역명
123000195,24285,마천1동주민센터
123000196,24286,송파상운종점
123000197,24287,비호아파트
123000198,24288,남한산성입구
123000199,24289,송파구립마천청소년센터
123000200,24290,송파구립마천청소년센터
123000201,24291,송파보훈회관.금호어울림2차
123000202,24292,송파보훈회관.금호어울림2차
123000203,24293,마천동금호어울림1차아파트
123000204,24294,마천동금호어울림1차아파트
123000205,24295,마천시장마천동우방아파트앞
123000206,24296,남천초교마천동우방아파트앞
123000207,24297,청암노인요양원
123000208,24298,청암노인요양원
123000209,24299,마천동사거리
123000210,24300,마천동사거리
123000211,24301,마천2동윤진빌딩.신동아아파트
123000212,24302,마천2동윤진빌딩.신동아아파트
123000213,24303,마천2동주민센터
123000215,24305,복정역1번출구
123000216,24306,복정역
123000217,24307,건영아파트
123000218,24308,문현중학교
123000219,24309,문현중학교
123000220,24310,문덕초등학교.문정고등학교
123000221,24311,문정대우아파트
123000222,24312,삼성래미안아파트후문
123000223,24313,문정시영가락프라자아파트
123000224,24314,문정시영.세양청마루아파트
123000225,24315,한림연예예술고교
123000226,24316,한림연예예술고교
123000227,24317,구송파세무서
123000228,24318,구송파세무서
123000229,24319,문정1동주민센터.로데오거리
123000232,24322,문덕초등학교.문정고등학교
123000233,24323,문정동푸르지오아파트
123000234,24324,문정동대우아파트
123000235,24325,문정동래미안아파트
123000236,24326,문정래미안현대아파트앞
123000237,24327,문정현대아파트
123000238,24328,문정동현대아파트
123000239,24329,문정현대아파트
123000240,24330,문정동제일은행앞
123000241,24331,문정동제일은행
123000242,24332,삼성래미안아파트후문
123000243,24333,문정2동주민센터.청소년수련관
123000244,24334,훼미리근린공원
123000245,24335,문정로데오거리입구
123000249,24340,장지동
123000252,24343,가윤예식장
123000253,24344,가락동미륭아파트
123000254,24345,가락동쌍용아파트
123000255,24346,송파중학교
123000256,24347,가락현대5차아파트
123000257,24348,개롱역3번출구
123000258,24349,삼환아파트
123000259,24350,송파배드민턴체육관
123000260,24351,문정시영.세영청마루아파트
123000261,24352,문정시영가락프라자아파트
123000262,24353,가락2동프라자아파트
123000263,24354,가락2동프라자아파트
123000264,24355,극동아파트
123000265,24356,가락2동극동아파트
123000266,24357,가락동극동아파트
123000267,24358,가락동쌍용아파트앞
123000268,24359,가주초등학교
123000269,24360,가동초등학교
123000270,24361,가락2동주민센터
123000271,24362,가락2동주민센터
123000272,24363,가락시장.가락시장역
123000273,24364,문정로데오거리입구
123000274,24365,문정1동주민센터.로데오거리
123000275,24366,건너말공원입구
123000278,24369,송파경찰서.오금역
123000279,24370,가락동쌍용아파트
123000280,24371,가락대림아파트
123000281,24372,신가초등학교
123000282,24373,신가초등학교
123000283,24374,가락동제일은행
123000284,24375,제일은행앞
123000286,24377,경찰병원.KT가락지사
123000287,24378,경찰병원.KT가락지사
123000288,24379,경찰병원.서울동부고용노동지청
123000289,24380,제일오피스텔
123000291,24382,경찰병원.서울동부고용노동지청
123000294,24385,가락시장.가락시장역
123000295,24386,가락시장.가락몰
123000296,24387,가락시장남문
123000297,24388,농수산물가공처리장
123000298,24389,가락시장.헬리오시티
123000299,24390,가락1동주민센터
123000300,24391,서울방이동고분군
123000301,24392,문정동대우아파트
123000302,24393,토성오거리
123000303,24394,아산병원기숙사앞
123000305,24396,몽촌토성역.한성백제역
123000306,24397,풍납동강변현대아파트
123000309,24400,홍이공원
123000310,24401,홍이공원
123000311,24402,한서교통종점
123000312,24403,거여역7번출구
123000313,24404,거여역6번출구
123000315,24406,풍납2동주민센터
123000317,24408,오륜사거리
123000318,24409,오륜사거리
123000329,24420,복정역
123000337,24429,남한산성입구
123000338,24430,아산병원정문앞
123000339,24431,갑을.미성아파트
123000340,24432,송파배드민턴체육관
123000342,24434,풍납중학교앞
123000343,24435,복정역3번출구
123000344,24436,새마을시장
123000345,24437,농협앞
123000346,24438,삼전역.잠실현대아파트
123000352,24444,가락시장역
123000353,24445,올림픽대교남단교차로
123000354,24446,장지공영차고지
123000355,24447,장지공영차고지
123000356,24448,아이코리아
123000357,24449,송파파인타운11단지
123000359,24451,송파파인타운10단지.13단지
123000360,24452,송파파인타운8단지.9단지
123000361,24453,송파구립산모건강증진센터
123000362,24454,장지동주민센터앞
123000363,24455,장지동주민센터.송파파인타운1단지
123000364,24456,잠실여고후문
123000365,24457,건영아파트앞
123000366,24458,잠실새내역앞
123000367,24459,가락래미안앞
123000370,24462,송파파인타운2단지.구립송파복지센터
123000371,24463,송파파인타운3단지.한림예고
123000372,24464,송파글마루도서관.버들어린이집
123000373,24465,송파글마루도서관.버들어린이집
123000374,24466,문현고등학교.송파파인타운5단지
123000375,24467,문현고등학교
123000376,24468,현대아파트앞
123000377,24469,문정3차푸르지오아파트.송파파인타운1단지
123000378,24470,문정3차푸르지오아파트.송파파인타운1단지
123000379,24471,아이코리아앞
123000380,24472,가든파이브웍스동
123000381,24473,가든파이브웍스동
123000382,24475,장지역.가든파이브라이프동
123000383,24476,장지역.가든파이브라이프동
123000384,24477,가든파이브툴동
123000385,24478,가든파이브툴동
123000436,24658,복정역
123000507,24479,잠실대교전망쉼터
123000508,24480,잠실대교전망쉼터
123000517,24486,호수임광아파트
123000518,24485,호수임광아파트
123000519,24484,미켈란호수가아파트
123000520,24483,미켈란호수가아파트
123000521,24482,석촌호수서호사거리
123000522,24481,석촌호수서호사거리
123000541,24488,송파파인타운아파트11단지
123000542,24487,송파파인타운아파트11단지
123000565,24104,파크데일아파트1단지앞
123000566,24103,파크데일아파트2단지앞
123000567,24491,파크데일아파트입구
123000573,24494,송파더센트레.송례중앞
123000574,24493,송파더센트레.송례초앞
123000575,24495,송파꿈에그린아파트
123000576,24492,위례아이파크아파트앞
123000577,24497,송파푸르지오시티.한화오벨리스크
123000578,24496,송파푸르지오시티.한화오벨리스크
123000579,24017,잠실역.롯데월드몰
123000580,24498,파크데일아파트입구
123000582,24490,문정동래미안아파트남문
123000583,24489,문정중학교후문
123000584,24233,한성백제박물관
123000585,24461,서울버스종점
123000586,24460,서울버스종점
123000596,24368,샛별어린이공원입구
123000597,24367,가락대림아파트
123000602,24450,송파파인타운7단지
123000603,24653,위례포레샤인.송파꿈에그린서문
123000604,24654,송파꿈에그린서문.위례포레샤인
123000609,24395,가락시장.가락시장역
123000610,24510,잠실4동주민센터.파크리오B상가
123000613,24410,위례중앙푸르지오.신안인스빌
123000614,24413,송파와이즈더샵.엠코타운센트로엘
123000615,24412,송파와이즈더샵.엠코타운센트로엘
123000616,24415,위례별초등학교.위례스타힐스
123000617,24414,위례별초등학교.위례스타힐스
123000618,24416,위례동주민센터.위례스타힐스
123000619,24417,위례동주민센터.위례송파푸르지오
123000620,24418,힐스테이트송파.송파더센트레
123000622,24419,송파더센트레.힐스테이트송파
123000624,24411,위례신안인스빌.중앙푸르지오
123000630,24439,위례포레샤인.위례31단지후문
123000631,24440,위례31단지.위례포레샤인후문
123000632,24199,송파나루역
123000634,24338,오금역2번출구
123000635,24339,오금역 3번출구
123000636,24443,웨례송파푸르지오.송파더센트레
123000637,24337,서울위례별초교
123000638,24441,웨례송파더센트레.송파푸르지오
123000639,24442,장지역2번출구
123000640,24281,인애가요양병원
123000648,24117,송파두산위브.송파소방서
123000649,24118,송파두산위브.송파소방서
123000650,24421,세계로병원
123000651,24422,세계로병원
123000652,24320,위례포레샤인18단지
123000653,24321,위례포레샤인18단지
123000654,24122,마천역.송파파크센트럴
123000655,24424,호반써밋송파1차
123000656,24425,호반써밋송파2차
123000657,24427,위례포레샤인13단지
123000658,24426,위례포레샤인13단지
123000659,24500,복정역환승센터2번승강장
123000660,24503,복정역환승센터3번승강장
123000661,24506,복정역환승센터4번승강장
123900001,24508,송파역.헬리오시티
123900002,24505,송파역
123900003,24504,풍납동극동.쌍용아파트
123900005,24501,풍납동극동.쌍용아파트
123900006,24502,송파.잠실세무서
124000001,25101,강동공영차고지
124000002,25102,강동공영차고지
124000003,25103,고덕리엔파크1단지
124000004,25104,고덕리엔파크1단지
124000005,25105,해뜨는주유소
124000006,25106,해뜨는주유소
124000007,25107,고덕천.상일동역교차로
124000008,25108,고덕천.상일동역교차로
124000009,25109,고덕주공3단지
124000010,25110,강명초등학교
124000011,25111,고덕주공6단지
124000012,25112,고덕리엔파크3단지
124000017,25117,GS강동자이아파트.둔촌동프라자아파트
124000018,25118,둔촌동프라자아파트.GS강동자이아파트
124000019,25119,둔촌푸르지오아파트
124000020,25120,둔촌푸르지오아파트
124000021,25121,서울양병원
124000022,25122,둔촌2동주민센터.서울양병원
124000023,25123,길동사거리.강동세무서
124000024,25124,길동사거리.강동세무서
